客服ID,玩家ID,玩家VIP等级,接收玩家消息时间,玩家消息内容,回复玩家消息时间,回复玩家内容,回复间隔
N3621,5311373,12,2016-05-25 17:52:40,"[语音]把原来的两个已全部都给人家扣掉了,人都没了,你说这样人家怎么怎么怎么着。你们要不要脸了了你们告诉我了。",2016-05-25 17:52:48,请问是卖了什么物品，多少银两出售的呀？？,0.13333333333333333
N3621,5311373,12,2016-05-25 17:52:51,"[语音]人家客服怎么就能解决了你怎么就解决不了了你怎么那么熟呢你,你什么专属客服啊?",2016-05-25 17:54:48,非正常交易的话，如果别的客服可以解决我这里也是可以哒。但是如果是在保证金期间内二次出现的话是会扣掉保证金的哦,1.95
N3621,5311373,12,2016-05-25 17:53:04,"[语音]二级神兵男性用的,然后卖了九千两百万,直接给我打回来了。",2016-05-25 17:54:48,非正常交易的话，如果别的客服可以解决我这里也是可以哒。但是如果是在保证金期间内二次出现的话是会扣掉保证金的哦,1.7333333333333334
N3621,5311373,12,2016-05-25 17:54:14,"[语音]然后人家还有两亿的违规金额给人家全部扣扣掉了没有了,只剩了的九千多万了。",2016-05-25 17:54:48,非正常交易的话，如果别的客服可以解决我这里也是可以哒。但是如果是在保证金期间内二次出现的话是会扣掉保证金的哦,0.5666666666666667
N3621,5311373,12,2016-05-25 17:54:25,"[语音]怪不得你们已经少人家的那个截图调了,你们自己好好看看吧。",2016-05-25 17:54:48,非正常交易的话，如果别的客服可以解决我这里也是可以哒。但是如果是在保证金期间内二次出现的话是会扣掉保证金的哦,0.38333333333333336
N3621,5311373,12,2016-05-25 17:55:08,"[语音]别给我说这没有用的,我觉得我就问你,我当时已经审核了放上面有木有三个小时的审核期间你们已经过了并不是没有过,对不对你们可以查IP,你们这是干什么?",2016-05-25 17:59:38,"游戏的话是会有游戏的规则,因为哥哥是咱们专属玩家,所以才会有之前的特殊处理,把保证金退还。哥哥出现非正常交易的情况，我也很着急，但是这个的话真的是没有办法",4.5
N3621,5311373,12,2016-05-25 17:55:23,"[语音]审核已经过了,然后到最后买的时候你们再给我说就是有没有就是没有通过那个那个那个正常交易吗?你们什么意思?",2016-05-25 17:59:38,"游戏的话是会有游戏的规则,因为哥哥是咱们专属玩家,所以才会有之前的特殊处理,把保证金退还。哥哥出现非正常交易的情况，我也很着急，但是这个的话真的是没有办法",4.25
N3621,5311373,12,2016-05-25 17:56:50,"[语音]要不然你们审核没通过呀,你们审核通过了以后然后直接个给我把他打回来了。着卖高了,我给你买多少卖多少与你们何干?要不然你们有本事别过呀?",2016-05-25 17:59:38,"游戏的话是会有游戏的规则,因为哥哥是咱们专属玩家,所以才会有之前的特殊处理,把保证金退还。哥哥出现非正常交易的情况，我也很着急，但是这个的话真的是没有办法",2.8
N3621,5311373,12,2016-05-25 17:57:22,"[语音]你们做的这些事还要不要个脸了,草。",2016-05-25 17:59:38,"游戏的话是会有游戏的规则,因为哥哥是咱们专属玩家,所以才会有之前的特殊处理,把保证金退还。哥哥出现非正常交易的情况，我也很着急，但是这个的话真的是没有办法",2.2666666666666666
N3621,5311373,12,2016-05-25 18:00:32,"[语音]三四已经处理完了,我才让你去的,然后你到时候你给我处理啥了,你啥都没有处理好不好用。",2016-05-25 18:06:03,如果可以帮到您，我可以申请到的，我肯定会去申请，不然别的客服可以做到，我做不到，那无论是对您来说还是对我来说都不好,5.516666666666667
N3621,5311373,12,2016-05-25 18:01:01,"[语音]我上一次让你处理的事让让把封住的那些钱过节了,然后人家已经给我封了,你给我处理啥了。",2016-05-25 18:06:03,如果可以帮到您，我可以申请到的，我肯定会去申请，不然别的客服可以做到，我做不到，那无论是对您来说还是对我来说都不好,5.033333333333333
N3621,5311373,12,2016-05-25 18:07:08,"[语音]要么审核的时候不要给我过,已经过了,到最后再买了你们在说我这个东西摆的贵了,有道理吗啊,所有他妈解释权都给你们打电话呀操真他妈有意思你们。",2016-05-25 18:28:40,"这个的话我可以尝试去申请,但是不确定是否可以争取到",21.533333333333335
N3621,5311373,12,2016-05-25 18:07:32,"[语音]现在马上把人家的钱给人家反悔了,我没有别的要求赶紧的少罗嗦。",2016-05-25 18:28:40,"这个的话我可以尝试去申请,但是不确定是否可以争取到",21.133333333333333
N2530,1248172,10,2016-05-25 19:18:44,。。。,2016-05-25 19:35:09,是说帮战么？,16.416666666666668
N2530,1248172,10,2016-05-25 19:19:14,我刚加个新帮没入围是怎么个意思,2016-05-25 19:35:09,是说帮战么？,15.916666666666666
N2530,1248172,10,2016-05-25 19:36:45,[语音]我已经换朋友帮有帮战的朋友吧。,2016-05-25 19:49:08,#169,12.383333333333333
G3681,9381636,10,2016-05-25 18:41:15,我想知道。我另一个号 充的钱 比这号多 为啥没客服,2016-05-25 18:47:17,呜呜，目前专属服务不是每个玩家都有哦，角色ID是由系统随机抽取的哦,6.033333333333333
G3681,9381636,10,2016-05-25 18:41:26,#132,2016-05-25 18:47:17,呜呜，目前专属服务不是每个玩家都有哦，角色ID是由系统随机抽取的哦,5.85
G3681,9381636,10,2016-05-25 18:48:22,6947094,2016-05-25 18:51:18,测试服有【51活动】和个人PK【独步天下】#37全服3转炼狱难度进行迭代哟，还有大家最爱的“大话手游网页版”完善推出了～,2.933333333333333
G3681,9381636,10,2016-05-25 18:48:30,嗯,2016-05-25 18:51:18,测试服有【51活动】和个人PK【独步天下】#37全服3转炼狱难度进行迭代哟，还有大家最爱的“大话手游网页版”完善推出了～,2.8
G3681,9381636,10,2016-05-25 18:48:38,更新啥呀,2016-05-25 18:51:18,测试服有【51活动】和个人PK【独步天下】#37全服3转炼狱难度进行迭代哟，还有大家最爱的“大话手游网页版”完善推出了～,2.6666666666666665
G3681,9381636,10,2016-05-25 18:52:38,三转形象什么时候出,2016-05-25 18:54:34,这个暂时还米有预告哦，已经有提了建议反馈了呢,1.9333333333333333
N3868,13604682,10,2016-05-25 18:23:20,[葬月],2016-05-25 18:39:46,抱歉～你发的链接我看不到的，能不能加微信发给我呢？,16.433333333333334
N3868,13604682,10,2016-05-25 18:23:33,[凌波],2016-05-25 18:39:46,抱歉～你发的链接我看不到的，能不能加微信发给我呢？,16.216666666666665
N3868,13604682,10,2016-05-25 18:23:55,二介仙器适合卖多少,2016-05-25 18:39:46,抱歉～你发的链接我看不到的，能不能加微信发给我呢？,15.85
N1834,2100158,11,2016-05-25 19:10:34,不出三转造型么？,2016-05-25 19:16:48,暂时还没有哦#58 不过我们这边有在建议反馈中了呢,6.233333333333333
N1834,2100158,11,2016-05-25 19:17:27,没有三转都不想玩了。,2016-05-25 19:28:38,#81要是有的话，我马上跟你说呢,11.183333333333334
N1834,2100158,11,2016-05-25 19:29:11,嗯，这周四更新的有什么？,2016-05-25 19:39:20,就是刚跟你说的这个呀，测试服测试端午节活动跟独步天下活动,10.15
N0417,1510335,12,2016-05-25 19:02:41,网页版,2016-05-25 19:06:13,对呀～,3.533333333333333
N0417,1510335,12,2016-05-25 19:07:55,网站多少,2016-05-25 19:15:46,"登录官网dhxy.163.com,点击大话西游手游网页版，就可以选择登录哟～以后可以网页挂游戏，也是蛮幸福的～",7.85
N0417,1510335,12,2016-05-25 19:16:06,没有,2016-05-25 19:18:31,可以试试哈～,2.4166666666666665
N0417,1510335,12,2016-05-25 19:19:02,好的，下载麻烦丌？,2016-05-25 19:20:52,只要下载插件就可以的哈～,1.8333333333333333
N2632,4648097,10,2016-05-25 19:22:16,好,2016-05-25 19:26:17,#134更新～1.每个赛季当选水陆战神的小伙伴，会为其制作雕像放在皇宫进行表彰哟～2. 八卦降魔在三转后还会新增炼狱难度，3转之后要去虐他哟～3.还有端午粽子新玩法开始测试了哟～#134,4.016666666666667
N2655,2755557,11,2016-05-24 11:15:39,你玩这个游戏嘛？,2016-05-24 11:17:55,嗯呐～有在体验哦,2.2666666666666666
N2655,2755557,11,2016-05-24 11:19:27,你玩的是这个区嘛？,2016-05-24 11:27:01,不是哒，小静在安卓区#81,7.566666666666666
N2655,2755557,11,2016-05-24 11:35:24,好吧,2016-05-24 12:11:04,#81,35.666666666666664
N3701,15472465,11,2016-05-25 18:33:36,#163#163宝宝快给我放个大,2016-05-25 18:36:00,3转炼狱难度八卦降魔迭代更新咯#18大话西游手游网页版亲爱哒这几天感觉如何#157,2.4
N3701,15472465,11,2016-05-25 18:33:44,111,2016-05-25 18:36:00,3转炼狱难度八卦降魔迭代更新咯#18大话西游手游网页版亲爱哒这几天感觉如何#157,2.2666666666666666
N3701,15472465,11,2016-05-25 18:36:48,#163#163还好不过还是喜欢用手机方便,2016-05-25 18:42:43,独步天下玩法和端午节活动玩法已将登场哦#47不过先在测试服测试哦,5.916666666666667
N3701,15472465,11,2016-05-25 18:37:16,这周更新没有爆炸新闻了么,2016-05-25 18:42:43,独步天下玩法和端午节活动玩法已将登场哦#47不过先在测试服测试哦,5.45
N3701,15472465,11,2016-05-25 18:43:23,#119木么投放前记得给宝宝一个眼神,2016-05-25 18:50:24,#28必须哒,7.016666666666667
N3701,15472465,11,2016-05-25 18:50:28,#21,未回复,未回复,未回复
N3339,294211,10,2016-05-24 18:04:24,网页版能不能语音聊天？,2016-05-24 18:07:40,不能咧= =～,3.2666666666666666
N3339,294211,10,2016-05-24 18:08:57,快归快，但是不能展示我充满磁性的嗓音了#126,2016-05-24 18:09:13,可以听 如果有麦录音～好像其他频道可以～队伍不行～～,0.26666666666666666
N3339,294211,10,2016-05-24 18:10:12,你也不知道吗#24原来你是这样的季挨姆#24,2016-05-24 18:11:22,这个网页版刚出～还在测试呢= =,1.1666666666666667
N3339,294211,10,2016-05-24 18:11:55,#171,2016-05-24 18:12:18,#175,0.38333333333333336
N3786,9901909,12,2016-05-24 10:13:36,怎么样了？变穷光蛋了#91#91#91,2016-05-24 10:13:37,哎呀不知不觉这么晚呢，你也得早点休息呀～小琦是勤劳的小蜜蜂，明天上班后就收到你的消息啦，元气满满得一天要到来，咱们先美美睡上一觉～,0.016666666666666666
N3786,9901909,12,2016-05-24 10:40:10,#91,2016-05-24 10:43:23,#151,3.216666666666667
N3786,9901909,12,2016-05-24 15:15:45,#17怎么样,2016-05-24 15:17:02,#17,1.2833333333333334
N3786,9901909,12,2016-05-24 15:16:26,是不是坏消息#91#91,2016-05-24 15:17:02,#17,0.6
N3786,9901909,12,2016-05-24 15:17:58,#35#35美女去他们都不给面子，去他妹的,2016-05-24 15:18:42,#151,0.7333333333333333
N3786,9901909,12,2016-05-24 15:19:01,什么特殊处理#24#24这不是坑人不偿命吗#4,2016-05-24 15:19:02,这次没有申请到～,0.016666666666666666
N3786,9901909,12,2016-05-24 15:19:49,我去，你们这是想咋搞就咋搞#150#150#150,2016-05-24 15:20:51,像交易方面咱们手游目前没有指定交易的，而对成交价格相对于市场平均价格水平过高的交易，系统会判定为一个异常交易，因为正常来说，咱们都会买价格比较低的东西～,1.0333333333333334
N3786,9901909,12,2016-05-24 15:23:51,#91#91那属性炼化有好有坏，价格有不是一样#35#35你们这是明抢#35#35,2016-05-24 15:29:01,价格方面是要考虑属性的～但是也是会主要参考一个市场价格，另外，咱们现在也是不支持以物品或者金钱转移为目的的交易的～主要也是考虑市场价格的稳定～,5.166666666666667
N3786,9901909,12,2016-05-24 15:31:17,#91哎算了，不好玩。你们坑太深#150,2016-05-24 15:33:58,#151天健不要伤心呐～小琦也是尽力去申请了呢～,2.683333333333333
N3786,9901909,12,2016-05-24 15:36:15,#35#35没事你也尽力，其实我早都不想玩了，要不是他们硬拉着。凑和玩能卖掉我就跳大坑了#127#127,2016-05-24 15:38:50,#52小琦舍不得～,2.5833333333333335
N3786,9901909,12,2016-05-24 17:20:19,#15我去花了10万，两万没人要#150#150真他妈的是天坑！你们还扣钱#91#91,2016-05-24 18:15:21,这个不是针对天健一个人～小琦肯定也是希望你玩的开心～尽力去申请的～不要因为这个影响心情哦～#151,55.03333333333333
N3786,9901909,12,2016-05-24 18:43:27,#91#91#91你帮忙去再申请看看，这么整真的没心情，也没动力#11,2016-05-24 18:46:15,那小琦再去申请看看，不过结果不能保证～因为之前也是有过特殊处理了～,2.8
N3786,9901909,12,2016-05-24 18:48:30,#91之前那么点也叫特殊#35,2016-05-24 18:55:57,咱们对这方面也一直都是打击比较严格的～#151,7.45
N3786,9901909,12,2016-05-24 18:56:33,是过份不是严格#150,2016-05-24 18:58:31,#99,1.9666666666666666
N3786,9901909,12,2016-05-25 19:33:28,网页版是跟手游互通的吗？,2016-05-25 19:47:43,是的～http://dhxy.163.com/web/这个网址哦～这里发的连接点不开，如果需要小琦也是申请了微信号呢～dahuashouyou27，备注一下服务器id，之后方便联系呀#134,14.25
N1852,4459539,10,2016-05-24 15:40:47,#35,2016-05-24 15:41:32,#163下午好～,0.75
N1852,4459539,10,2016-05-24 15:41:44,好#3,2016-05-24 15:44:43,是随机抽取的呀～抽中您了，我就来啦～,2.9833333333333334
N1852,4459539,10,2016-05-24 15:42:09,我没申请专属客服啊#17,2016-05-24 15:44:43,是随机抽取的呀～抽中您了，我就来啦～,2.566666666666667
N1852,4459539,10,2016-05-24 15:45:21,#137#137#137#1#1#1,2016-05-24 15:49:48,#178以后我就在这里哦,4.45
N1852,4459539,10,2016-05-24 15:51:30,好的美女,2016-05-24 15:53:57,恩呢#123,2.45
N1852,4459539,10,2016-05-25 18:48:28,#35,2016-05-25 18:50:22,0.0怎么啦～,1.9
N1852,4459539,10,2016-05-25 18:50:43,网页版怎么拉全屏？,2016-05-25 18:52:09,Alt+空格试试看哦～,1.4333333333333333
N1852,4459539,10,2016-05-25 18:51:05,就像手机上手指往两边拉的那样,2016-05-25 18:52:09,Alt+空格试试看哦～,1.0666666666666667
N1852,4459539,10,2016-05-25 18:52:20,#35,2016-05-25 18:55:47,"有快捷键的啦～点击右边可以查看哦#105#L<a href = ""http://dhxy.163.com/news/2016/05/19/22049_618589.html"">网页版快捷键</a>",3.45
N1852,4459539,10,2016-05-25 18:52:42,厉害！！！！,2016-05-25 18:55:47,"有快捷键的啦～点击右边可以查看哦#105#L<a href = ""http://dhxy.163.com/news/2016/05/19/22049_618589.html"">网页版快捷键</a>",3.0833333333333335
N1852,4459539,10,2016-05-25 18:52:48,牛叉！！！,2016-05-25 18:55:47,"有快捷键的啦～点击右边可以查看哦#105#L<a href = ""http://dhxy.163.com/news/2016/05/19/22049_618589.html"">网页版快捷键</a>",2.9833333333333334
N1852,4459539,10,2016-05-25 18:52:58,#149,2016-05-25 18:55:47,"有快捷键的啦～点击右边可以查看哦#105#L<a href = ""http://dhxy.163.com/news/2016/05/19/22049_618589.html"">网页版快捷键</a>",2.816666666666667
N1852,4459539,10,2016-05-25 18:56:40,#86,2016-05-25 18:57:40,#178,1.0
N2631,10521621,10,2016-05-24 11:25:13,今天不是周二？,2016-05-24 11:32:34,曼曼来啦#165,7.35
N2631,10521621,10,2016-05-24 12:34:08,吃饭了吗？,2016-05-24 12:35:41,现在正要过去喔～,1.55
N2631,10521621,10,2016-05-25 19:38:07,现在回来,2016-05-25 19:51:20,来啦～川斌,13.216666666666667
G6963,6458392,11,2016-05-25 13:44:04,#24,2016-05-25 13:47:52,明天更新你有了解吗,3.8
G6963,6458392,11,2016-05-25 13:52:30,不了解,2016-05-25 14:02:45,水陆战神的荣誉雕像会出了哦～还有新的地图呢～,10.25
N2660,2722856,12,2016-05-24 16:16:36,#147,2016-05-24 16:17:37,#151早啊,1.0166666666666666
N2660,2722856,12,2016-05-24 16:18:26,转完种族的时间是不是可以清除,2016-05-24 16:19:19,是啊，不过清除也是有限制的嘛，担心说不小心换错的情况,0.8833333333333333
N2660,2722856,12,2016-05-24 16:20:45,"[语音]清楚有什么限制,那我一会儿要是想转个仙族玩了一会儿一个钟头之后再转回来可不可以。",2016-05-24 16:23:29,恩，可以啊，不过清除时间会掉线的哟,2.7333333333333334
